id,longitude,latitude,time,sm_rootzone
20180101_0130,-96.55631213729443,39.08453469374743,2018-01-01 01:30:00,0.29757562279701233
20180101_0430,-96.55631213729443,39.08453469374743,2018-01-01 04:30:00,0.2975406348705292
20180101_0730,-96.55631213729443,39.08453469374743,2018-01-01 07:30:00,0.2975624203681946
20180101_1030,-96.55631213729443,39.08453469374743,2018-01-01 10:30:00,0.2975597381591797
20180101_1330,-96.55631213729443,39.08453469374743,2018-01-01 13:30:00,0.29752805829048157
20180101_1630,-96.55631213729443,39.08453469374743,2018-01-01 16:30:00,0.29751497507095337
20180101_1930,-96.55631213729443,39.08453469374743,2018-01-01 19:30:00,0.2975570559501648
20180101_2230,-96.55631213729443,39.08453469374743,2018-01-01 22:30:00,0.2974848449230194
20180102_0130,-96.55631213729443,39.08453469374743,2018-01-02 01:30:00,0.2974260449409485
20180102_0430,-96.55631213729443,39.08453469374743,2018-01-02 04:30:00,0.2974507510662079
20180102_0730,-96.55631213729443,39.08453469374743,2018-01-02 07:30:00,0.2974410355091095
20180102_1030,-96.55631213729443,39.08453469374743,2018-01-02 10:30:00,0.2975115478038788
20180102_1330,-96.55631213729443,39.08453469374743,2018-01-02 13:30:00,0.29743120074272156
20180102_1630,-96.55631213729443,39.08453469374743,2018-01-02 16:30:00,0.2974202632904053
20180102_1930,-96.55631213729443,39.08453469374743,2018-01-02 19:30:00,0.29740795493125916
20180102_2230,-96.55631213729443,39.08453469374743,2018-01-02 22:30:00,0.29743894934654236
20180103_0130,-96.55631213729443,39.08453469374743,2018-01-03 01:30:00,0.29736068844795227
20180103_0430,-96.55631213729443,39.08453469374743,2018-01-03 04:30:00,0.2974071502685547
20180103_0730,-96.55631213729443,39.08453469374743,2018-01-03 07:30:00,0.29741695523262024
20180103_1030,-96.55631213729443,39.08453469374743,2018-01-03 10:30:00,0.29732370376586914
20180103_1330,-96.55631213729443,39.08453469374743,2018-01-03 13:30:00,0.29734697937965393
20180103_1630,-96.55631213729443,39.08453469374743,2018-01-03 16:30:00,0.2973216474056244
20180103_1930,-96.55631213729443,39.08453469374743,2018-01-03 19:30:00,0.29736417531967163
20180103_2230,-96.55631213729443,39.08453469374743,2018-01-03 22:30:00,0.29726937413215637
20180104_0130,-96.55631213729443,39.08453469374743,2018-01-04 01:30:00,0.2972961962223053
20180104_0430,-96.55631213729443,39.08453469374743,2018-01-04 04:30:00,0.297311395406723
20180104_0730,-96.55631213729443,39.08453469374743,2018-01-04 07:30:00,0.29732245206832886
20180104_1030,-96.55631213729443,39.08453469374743,2018-01-04 10:30:00,0.29735928773880005
20180104_1330,-96.55631213729443,39.08453469374743,2018-01-04 13:30:00,0.29737308621406555
20180104_1630,-96.55631213729443,39.08453469374743,2018-01-04 16:30:00,0.297359824180603
20180104_1930,-96.55631213729443,39.08453469374743,2018-01-04 19:30:00,0.2972820997238159
20180104_2230,-96.55631213729443,39.08453469374743,2018-01-04 22:30:00,0.29734236001968384
20180105_0130,-96.55631213729443,39.08453469374743,2018-01-05 01:30:00,0.29727256298065186
20180105_0430,-96.55631213729443,39.08453469374743,2018-01-05 04:30:00,0.2973043918609619
20180105_0730,-96.55631213729443,39.08453469374743,2018-01-05 07:30:00,0.29732099175453186
20180105_1030,-96.55631213729443,39.08453469374743,2018-01-05 10:30:00,0.2973661720752716
20180105_1330,-96.55631213729443,39.08453469374743,2018-01-05 13:30:00,0.2974066734313965
20180105_1630,-96.55631213729443,39.08453469374743,2018-01-05 16:30:00,0.29739469289779663
20180105_1930,-96.55631213729443,39.08453469374743,2018-01-05 19:30:00,0.29735344648361206
20180105_2230,-96.55631213729443,39.08453469374743,2018-01-05 22:30:00,0.29725778102874756
20180106_0130,-96.55631213729443,39.08453469374743,2018-01-06 01:30:00,0.29719284176826477
20180106_0430,-96.55631213729443,39.08453469374743,2018-01-06 04:30:00,0.2972473204135895
20180106_0730,-96.55631213729443,39.08453469374743,2018-01-06 07:30:00,0.2972605526447296
20180106_1030,-96.55631213729443,39.08453469374743,2018-01-06 10:30:00,0.2972690761089325
20180106_1330,-96.55631213729443,39.08453469374743,2018-01-06 13:30:00,0.29729047417640686
20180106_1630,-96.55631213729443,39.08453469374743,2018-01-06 16:30:00,0.2972773015499115
20180106_1930,-96.55631213729443,39.08453469374743,2018-01-06 19:30:00,0.2972159683704376
20180106_2230,-96.55631213729443,39.08453469374743,2018-01-06 22:30:00,0.29715636372566223
20180107_0130,-96.55631213729443,39.08453469374743,2018-01-07 01:30:00,0.2971009612083435
20180107_0430,-96.55631213729443,39.08453469374743,2018-01-07 04:30:00,0.29717040061950684
20180107_0730,-96.55631213729443,39.08453469374743,2018-01-07 07:30:00,0.2971925139427185
20180107_1030,-96.55631213729443,39.08453469374743,2018-01-07 10:30:00,0.2971534729003906
20180107_1330,-96.55631213729443,39.08453469374743,2018-01-07 13:30:00,0.29722556471824646
20180107_1630,-96.55631213729443,39.08453469374743,2018-01-07 16:30:00,0.2972446382045746
20180107_1930,-96.55631213729443,39.08453469374743,2018-01-07 19:30:00,0.29727038741111755
20180107_2230,-96.55631213729443,39.08453469374743,2018-01-07 22:30:00,0.2974414825439453
20180108_0130,-96.55631213729443,39.08453469374743,2018-01-08 01:30:00,0.29739925265312195
20180108_0430,-96.55631213729443,39.08453469374743,2018-01-08 04:30:00,0.2974357604980469
20180108_0730,-96.55631213729443,39.08453469374743,2018-01-08 07:30:00,0.29747092723846436
20180108_1030,-96.55631213729443,39.08453469374743,2018-01-08 10:30:00,0.2974212169647217
20180108_1330,-96.55631213729443,39.08453469374743,2018-01-08 13:30:00,0.2974504828453064
20180108_1630,-96.55631213729443,39.08453469374743,2018-01-08 16:30:00,0.2974355220794678
20180108_1930,-96.55631213729443,39.08453469374743,2018-01-08 19:30:00,0.29749593138694763
20180108_2230,-96.55631213729443,39.08453469374743,2018-01-08 22:30:00,0.2974153459072113
20180109_0130,-96.55631213729443,39.08453469374743,2018-01-09 01:30:00,0.29746854305267334
20180109_0430,-96.55631213729443,39.08453469374743,2018-01-09 04:30:00,0.29749375581741333
20180109_0730,-96.55631213729443,39.08453469374743,2018-01-09 07:30:00,0.29739809036254883
20180109_1030,-96.55631213729443,39.08453469374743,2018-01-09 10:30:00,0.29748547077178955
20180109_1330,-96.55631213729443,39.08453469374743,2018-01-09 13:30:00,0.29741454124450684
20180109_1630,-96.55631213729443,39.08453469374743,2018-01-09 16:30:00,0.2973967492580414
20180109_1930,-96.55631213729443,39.08453469374743,2018-01-09 19:30:00,0.29741206765174866
20180109_2230,-96.55631213729443,39.08453469374743,2018-01-09 22:30:00,0.2973310053348541
20180110_0130,-96.55631213729443,39.08453469374743,2018-01-10 01:30:00,0.2973645031452179
20180110_0430,-96.55631213729443,39.08453469374743,2018-01-10 04:30:00,0.29741594195365906
20180110_0730,-96.55631213729443,39.08453469374743,2018-01-10 07:30:00,0.2973112463951111
20180110_1030,-96.55631213729443,39.08453469374743,2018-01-10 10:30:00,0.2973518669605255
20180110_1330,-96.55631213729443,39.08453469374743,2018-01-10 13:30:00,0.2974199652671814
20180110_1630,-96.55631213729443,39.08453469374743,2018-01-10 16:30:00,0.2974417507648468
20180110_1930,-96.55631213729443,39.08453469374743,2018-01-10 19:30:00,0.2973785698413849
20180110_2230,-96.55631213729443,39.08453469374743,2018-01-10 22:30:00,0.29741403460502625
20180111_0130,-96.55631213729443,39.08453469374743,2018-01-11 01:30:00,0.2973332107067108
20180111_0430,-96.55631213729443,39.08453469374743,2018-01-11 04:30:00,0.2975018620491028
20180111_0730,-96.55631213729443,39.08453469374743,2018-01-11 07:30:00,0.2986445426940918
20180111_1030,-96.55631213729443,39.08453469374743,2018-01-11 10:30:00,0.30093398690223694
20180111_1330,-96.55631213729443,39.08453469374743,2018-01-11 13:30:00,0.3009728193283081
20180111_1630,-96.55631213729443,39.08453469374743,2018-01-11 16:30:00,0.3009461760520935
20180111_1930,-96.55631213729443,39.08453469374743,2018-01-11 19:30:00,0.3007352352142334
20180111_2230,-96.55631213729443,39.08453469374743,2018-01-11 22:30:00,0.30066558718681335
20180112_0130,-96.55631213729443,39.08453469374743,2018-01-12 01:30:00,0.30044183135032654
20180112_0430,-96.55631213729443,39.08453469374743,2018-01-12 04:30:00,0.3003983795642853
20180112_0730,-96.55631213729443,39.08453469374743,2018-01-12 07:30:00,0.3003028631210327
20180112_1030,-96.55631213729443,39.08453469374743,2018-01-12 10:30:00,0.30024203658103943
20180112_1330,-96.55631213729443,39.08453469374743,2018-01-12 13:30:00,0.3000509440898895
20180112_1630,-96.55631213729443,39.08453469374743,2018-01-12 16:30:00,0.2999371886253357
20180112_1930,-96.55631213729443,39.08453469374743,2018-01-12 19:30:00,0.299875944852829
20180112_2230,-96.55631213729443,39.08453469374743,2018-01-12 22:30:00,0.299781858921051
20180113_0130,-96.55631213729443,39.08453469374743,2018-01-13 01:30:00,0.2996789515018463
20180113_0430,-96.55631213729443,39.08453469374743,2018-01-13 04:30:00,0.29969456791877747
20180113_0730,-96.55631213729443,39.08453469374743,2018-01-13 07:30:00,0.2995762825012207
20180113_1030,-96.55631213729443,39.08453469374743,2018-01-13 10:30:00,0.2996339201927185
20180113_1330,-96.55631213729443,39.08453469374743,2018-01-13 13:30:00,0.2995373606681824
20180113_1630,-96.55631213729443,39.08453469374743,2018-01-13 16:30:00,0.29951876401901245
20180113_1930,-96.55631213729443,39.08453469374743,2018-01-13 19:30:00,0.2993663251399994
20180113_2230,-96.55631213729443,39.08453469374743,2018-01-13 22:30:00,0.2994121313095093
20180114_0130,-96.55631213729443,39.08453469374743,2018-01-14 01:30:00,0.2993224859237671
20180114_0430,-96.55631213729443,39.08453469374743,2018-01-14 04:30:00,0.2993285059928894
20180114_0730,-96.55631213729443,39.08453469374743,2018-01-14 07:30:00,0.29922863841056824
20180114_1030,-96.55631213729443,39.08453469374743,2018-01-14 10:30:00,0.2991848289966583
20180114_1330,-96.55631213729443,39.08453469374743,2018-01-14 13:30:00,0.2992345690727234
20180114_1630,-96.55631213729443,39.08453469374743,2018-01-14 16:30:00,0.2992197573184967
20180114_1930,-96.55631213729443,39.08453469374743,2018-01-14 19:30:00,0.2995051443576813
20180114_2230,-96.55631213729443,39.08453469374743,2018-01-14 22:30:00,0.3000237047672272
20180115_0130,-96.55631213729443,39.08453469374743,2018-01-15 01:30:00,0.3000844120979309
20180115_0430,-96.55631213729443,39.08453469374743,2018-01-15 04:30:00,0.3006257116794586
20180115_0730,-96.55631213729443,39.08453469374743,2018-01-15 07:30:00,0.3012422025203705
20180115_1030,-96.55631213729443,39.08453469374743,2018-01-15 10:30:00,0.30121779441833496
20180115_1330,-96.55631213729443,39.08453469374743,2018-01-15 13:30:00,0.3011704087257385
20180115_1630,-96.55631213729443,39.08453469374743,2018-01-15 16:30:00,0.30103421211242676
20180115_1930,-96.55631213729443,39.08453469374743,2018-01-15 19:30:00,0.30106493830680847
20180115_2230,-96.55631213729443,39.08453469374743,2018-01-15 22:30:00,0.3009714186191559
20180116_0130,-96.55631213729443,39.08453469374743,2018-01-16 01:30:00,0.30088335275650024
20180116_0430,-96.55631213729443,39.08453469374743,2018-01-16 04:30:00,0.30079641938209534
20180116_0730,-96.55631213729443,39.08453469374743,2018-01-16 07:30:00,0.3007926940917969
20180116_1030,-96.55631213729443,39.08453469374743,2018-01-16 10:30:00,0.3007204830646515
20180116_1330,-96.55631213729443,39.08453469374743,2018-01-16 13:30:00,0.3007998764514923
20180116_1630,-96.55631213729443,39.08453469374743,2018-01-16 16:30:00,0.30069124698638916
20180116_1930,-96.55631213729443,39.08453469374743,2018-01-16 19:30:00,0.3006435036659241
20180116_2230,-96.55631213729443,39.08453469374743,2018-01-16 22:30:00,0.3005814850330353
20180117_0130,-96.55631213729443,39.08453469374743,2018-01-17 01:30:00,0.3005164563655853
20180117_0430,-96.55631213729443,39.08453469374743,2018-01-17 04:30:00,0.300594300031662
20180117_0730,-96.55631213729443,39.08453469374743,2018-01-17 07:30:00,0.3005046546459198
20180117_1030,-96.55631213729443,39.08453469374743,2018-01-17 10:30:00,0.3004836440086365
20180117_1330,-96.55631213729443,39.08453469374743,2018-01-17 13:30:00,0.3005031943321228
20180117_1630,-96.55631213729443,39.08453469374743,2018-01-17 16:30:00,0.3004857301712036
20180117_1930,-96.55631213729443,39.08453469374743,2018-01-17 19:30:00,0.3003910481929779
20180117_2230,-96.55631213729443,39.08453469374743,2018-01-17 22:30:00,0.30032142996788025
20180118_0130,-96.55631213729443,39.08453469374743,2018-01-18 01:30:00,0.30034852027893066
20180118_0430,-96.55631213729443,39.08453469374743,2018-01-18 04:30:00,0.3002621531486511
20180118_0730,-96.55631213729443,39.08453469374743,2018-01-18 07:30:00,0.3003367483615875
20180118_1030,-96.55631213729443,39.08453469374743,2018-01-18 10:30:00,0.3003084659576416
20180118_1330,-96.55631213729443,39.08453469374743,2018-01-18 13:30:00,0.30023258924484253
20180118_1630,-96.55631213729443,39.08453469374743,2018-01-18 16:30:00,0.30028441548347473
20180118_1930,-96.55631213729443,39.08453469374743,2018-01-18 19:30:00,0.30083587765693665
20180118_2230,-96.55631213729443,39.08453469374743,2018-01-18 22:30:00,0.301914781332016
20180119_0130,-96.55631213729443,39.08453469374743,2018-01-19 01:30:00,0.30197229981422424
20180119_0430,-96.55631213729443,39.08453469374743,2018-01-19 04:30:00,0.3019077777862549
20180119_0730,-96.55631213729443,39.08453469374743,2018-01-19 07:30:00,0.30184879899024963
20180119_1030,-96.55631213729443,39.08453469374743,2018-01-19 10:30:00,0.3017442226409912
20180119_1330,-96.55631213729443,39.08453469374743,2018-01-19 13:30:00,0.301670104265213
20180119_1630,-96.55631213729443,39.08453469374743,2018-01-19 16:30:00,0.3018777072429657
20180119_1930,-96.55631213729443,39.08453469374743,2018-01-19 19:30:00,0.3033844232559204
20180119_2230,-96.55631213729443,39.08453469374743,2018-01-19 22:30:00,0.304103821516037
20180120_0130,-96.55631213729443,39.08453469374743,2018-01-20 01:30:00,0.3041595220565796
20180120_0430,-96.55631213729443,39.08453469374743,2018-01-20 04:30:00,0.30411890149116516
20180120_0730,-96.55631213729443,39.08453469374743,2018-01-20 07:30:00,0.3039507269859314
20180120_1030,-96.55631213729443,39.08453469374743,2018-01-20 10:30:00,0.3039116859436035
20180120_1330,-96.55631213729443,39.08453469374743,2018-01-20 13:30:00,0.3039149045944214
20180120_1630,-96.55631213729443,39.08453469374743,2018-01-20 16:30:00,0.3039904534816742
20180120_1930,-96.55631213729443,39.08453469374743,2018-01-20 19:30:00,0.30401724576950073
20180120_2230,-96.55631213729443,39.08453469374743,2018-01-20 22:30:00,0.3040509819984436
20180121_0130,-96.55631213729443,39.08453469374743,2018-01-21 01:30:00,0.30401724576950073
20180121_0430,-96.55631213729443,39.08453469374743,2018-01-21 04:30:00,0.3039422631263733
20180121_0730,-96.55631213729443,39.08453469374743,2018-01-21 07:30:00,0.30386486649513245
20180121_1030,-96.55631213729443,39.08453469374743,2018-01-21 10:30:00,0.30377358198165894
20180121_1330,-96.55631213729443,39.08453469374743,2018-01-21 13:30:00,0.3038264513015747
20180121_1630,-96.55631213729443,39.08453469374743,2018-01-21 16:30:00,0.30379021167755127
20180121_1930,-96.55631213729443,39.08453469374743,2018-01-21 19:30:00,0.30372557044029236
20180121_2230,-96.55631213729443,39.08453469374743,2018-01-21 22:30:00,0.30357980728149414
20180122_0130,-96.55631213729443,39.08453469374743,2018-01-22 01:30:00,0.30351632833480835
20180122_0430,-96.55631213729443,39.08453469374743,2018-01-22 04:30:00,0.30347466468811035
20180122_0730,-96.55631213729443,39.08453469374743,2018-01-22 07:30:00,0.30344101786613464
20180122_1030,-96.55631213729443,39.08453469374743,2018-01-22 10:30:00,0.30350664258003235
20180122_1330,-96.55631213729443,39.08453469374743,2018-01-22 13:30:00,0.3035525977611542
20180122_1630,-96.55631213729443,39.08453469374743,2018-01-22 16:30:00,0.30353105068206787
20180122_1930,-96.55631213729443,39.08453469374743,2018-01-22 19:30:00,0.30359160900115967
20180122_2230,-96.55631213729443,39.08453469374743,2018-01-22 22:30:00,0.30347687005996704
20180123_0130,-96.55631213729443,39.08453469374743,2018-01-23 01:30:00,0.3034658432006836
20180123_0430,-96.55631213729443,39.08453469374743,2018-01-23 04:30:00,0.30341261625289917
20180123_0730,-96.55631213729443,39.08453469374743,2018-01-23 07:30:00,0.3033706843852997
20180123_1030,-96.55631213729443,39.08453469374743,2018-01-23 10:30:00,0.30330443382263184
20180123_1330,-96.55631213729443,39.08453469374743,2018-01-23 13:30:00,0.30333518981933594
20180123_1630,-96.55631213729443,39.08453469374743,2018-01-23 16:30:00,0.3032759428024292
20180123_1930,-96.55631213729443,39.08453469374743,2018-01-23 19:30:00,0.3040180504322052
20180123_2230,-96.55631213729443,39.08453469374743,2018-01-23 22:30:00,0.3046013414859772
20180124_0130,-96.55631213729443,39.08453469374743,2018-01-24 01:30:00,0.30454686284065247
20180124_0430,-96.55631213729443,39.08453469374743,2018-01-24 04:30:00,0.30449235439300537
20180124_0730,-96.55631213729443,39.08453469374743,2018-01-24 07:30:00,0.3044438064098358
20180124_1030,-96.55631213729443,39.08453469374743,2018-01-24 10:30:00,0.30429571866989136
20180124_1330,-96.55631213729443,39.08453469374743,2018-01-24 13:30:00,0.30433323979377747
20180124_1630,-96.55631213729443,39.08453469374743,2018-01-24 16:30:00,0.3044174313545227
20180124_1930,-96.55631213729443,39.08453469374743,2018-01-24 19:30:00,0.3051125407218933
20180124_2230,-96.55631213729443,39.08453469374743,2018-01-24 22:30:00,0.305484801530838
20180125_0130,-96.55631213729443,39.08453469374743,2018-01-25 01:30:00,0.3053875267505646
20180125_0430,-96.55631213729443,39.08453469374743,2018-01-25 04:30:00,0.30529940128326416
20180125_0730,-96.55631213729443,39.08453469374743,2018-01-25 07:30:00,0.30527859926223755
20180125_1030,-96.55631213729443,39.08453469374743,2018-01-25 10:30:00,0.3050907552242279
20180125_1330,-96.55631213729443,39.08453469374743,2018-01-25 13:30:00,0.3050936758518219
20180125_1630,-96.55631213729443,39.08453469374743,2018-01-25 16:30:00,0.3050316274166107
20180125_1930,-96.55631213729443,39.08453469374743,2018-01-25 19:30:00,0.30510520935058594
20180125_2230,-96.55631213729443,39.08453469374743,2018-01-25 22:30:00,0.3050591051578522
20180126_0130,-96.55631213729443,39.08453469374743,2018-01-26 01:30:00,0.3049432039260864
20180126_0430,-96.55631213729443,39.08453469374743,2018-01-26 04:30:00,0.3047384023666382
20180126_0730,-96.55631213729443,39.08453469374743,2018-01-26 07:30:00,0.30467405915260315
20180126_1030,-96.55631213729443,39.08453469374743,2018-01-26 10:30:00,0.30459171533584595
20180126_1330,-96.55631213729443,39.08453469374743,2018-01-26 13:30:00,0.3044591248035431
20180126_1630,-96.55631213729443,39.08453469374743,2018-01-26 16:30:00,0.3044455647468567
20180126_1930,-96.55631213729443,39.08453469374743,2018-01-26 19:30:00,0.30434805154800415
20180126_2230,-96.55631213729443,39.08453469374743,2018-01-26 22:30:00,0.3042101263999939
20180127_0130,-96.55631213729443,39.08453469374743,2018-01-27 01:30:00,0.3057008683681488
20180127_0430,-96.55631213729443,39.08453469374743,2018-01-27 04:30:00,0.30571645498275757
20180127_0730,-96.55631213729443,39.08453469374743,2018-01-27 07:30:00,0.30565202236175537
20180127_1030,-96.55631213729443,39.08453469374743,2018-01-27 10:30:00,0.30551791191101074
20180127_1330,-96.55631213729443,39.08453469374743,2018-01-27 13:30:00,0.3055502474308014
20180127_1630,-96.55631213729443,39.08453469374743,2018-01-27 16:30:00,0.30542248487472534
20180127_1930,-96.55631213729443,39.08453469374743,2018-01-27 19:30:00,0.30525755882263184
20180127_2230,-96.55631213729443,39.08453469374743,2018-01-27 22:30:00,0.3050087094306946
20180128_0130,-96.55631213729443,39.08453469374743,2018-01-28 01:30:00,0.3086906969547272
20180128_0430,-96.55631213729443,39.08453469374743,2018-01-28 04:30:00,0.30847060680389404
20180128_0730,-96.55631213729443,39.08453469374743,2018-01-28 07:30:00,0.3083938658237457
20180128_1030,-96.55631213729443,39.08453469374743,2018-01-28 10:30:00,0.308193564414978
20180128_1330,-96.55631213729443,39.08453469374743,2018-01-28 13:30:00,0.30807575583457947
20180128_1630,-96.55631213729443,39.08453469374743,2018-01-28 16:30:00,0.30794093012809753
20180128_1930,-96.55631213729443,39.08453469374743,2018-01-28 19:30:00,0.3078886568546295
20180128_2230,-96.55631213729443,39.08453469374743,2018-01-28 22:30:00,0.3076592981815338
20180129_0130,-96.55631213729443,39.08453469374743,2018-01-29 01:30:00,0.3075975775718689
20180129_0430,-96.55631213729443,39.08453469374743,2018-01-29 04:30:00,0.3075163662433624
20180129_0730,-96.55631213729443,39.08453469374743,2018-01-29 07:30:00,0.3074040710926056
20180129_1030,-96.55631213729443,39.08453469374743,2018-01-29 10:30:00,0.3073238134384155
20180129_1330,-96.55631213729443,39.08453469374743,2018-01-29 13:30:00,0.30723270773887634
20180129_1630,-96.55631213729443,39.08453469374743,2018-01-29 16:30:00,0.307075172662735
20180129_1930,-96.55631213729443,39.08453469374743,2018-01-29 19:30:00,0.3069308400154114
20180129_2230,-96.55631213729443,39.08453469374743,2018-01-29 22:30:00,0.30684810876846313
20180130_0130,-96.55631213729443,39.08453469374743,2018-01-30 01:30:00,0.3067622184753418
20180130_0430,-96.55631213729443,39.08453469374743,2018-01-30 04:30:00,0.3066622018814087
20180130_0730,-96.55631213729443,39.08453469374743,2018-01-30 07:30:00,0.3067324459552765
20180130_1030,-96.55631213729443,39.08453469374743,2018-01-30 10:30:00,0.3066541850566864
20180130_1330,-96.55631213729443,39.08453469374743,2018-01-30 13:30:00,0.30652719736099243
20180130_1630,-96.55631213729443,39.08453469374743,2018-01-30 16:30:00,0.3064742684364319
20180130_1930,-96.55631213729443,39.08453469374743,2018-01-30 19:30:00,0.30624881386756897
20180130_2230,-96.55631213729443,39.08453469374743,2018-01-30 22:30:00,0.3061562180519104
